0.187335	0.0172691
0.179643	0.0128976
0.172865	0.00360788
0.173927	0.287039
0.172233	0.561549
0.183438	0.506556
0.135528	0.194051
0.142138	-0.0706327
0.158205	0.491765
0.211035	0.453223
0.189303	0.411029
0.180841	-0.212878
0.130814	0.113131
0.14779	0.538097
0.16807	0.49073
0.117711	0.451761
0.287892	0.00992097
0.748682	-0.0610805
0.783911	-0.0175501
0.783223	-0.000333314
0.783785	-0.00144472
0.790966	-0.00479446
0.782297	-0.00565422
0.675608	0.0174236
0.197422	0.0255047
0.0920497	0.0026936
0.142874	-0.0202751
0.158522	-0.0197772
0.16007	0.061009
0.150495	0.493207
0.210838	0.461854
0.218831	0.407421
0.165283	-0.203563
0.149832	0.181835
0.2134	0.474064
0.206838	0.458297
0.152024	0.100775
0.138696	-0.161604
0.163183	0.425911
0.205471	0.481644
0.260246	0.466759
-0.0949284	0.0237947
-0.323578	-0.101067
-0.261062	0.00622227
-0.306875	-0.0488675
-0.251843	-0.0919476
-0.105766	-0.0891044
0.277584	0.160284
0.324159	0.377596
0.254234	0.284325
0.213663	0.333204
0.234636	0.339226
0.244667	0.330219
0.250768	0.319834
0.264644	0.336378
0.259702	0.329868
0.173857	0.167674
0.139201	0.0327869
0.144468	0.00688335
0.151587	-0.0015776
0.158807	0.163939
0.165009	0.452628
0.190377	0.443332
0.15832	0.183219
0.160686	-0.0523976
0.177622	0.42732
0.188649	0.463171
0.151164	0.329165
0.117393	-0.182219
0.152319	0.353138
0.218199	0.456725
0.261204	0.446254
0.153715	0.199949
-0.273409	-0.0610535
-0.274438	-0.0170818
-0.309996	-0.0283829
-0.307976	-0.037111
-0.305293	-0.0492832
-0.247283	-0.0471058
-0.00210552	0.00560186
0.209218	0.00229269
0.205872	0.00137641
0.194443	0.00406195
0.188693	-0.00342334
0.182975	-0.00239272
0.17561	0.317947
0.218771	0.46429
0.183234	0.450276
0.163964	0.0935845
0.13593	-0.0852431
0.144384	0.498403
0.202394	0.474961
0.180131	0.446325
0.15269	0.00274298
0.156513	-0.0328277
0.142318	0.446327
0.186067	0.476092
0.123031	0.425725
0.18676	0.0756109
0.721274	-0.0646076
0.775727	-0.0436025
0.780578	-0.0488795
0.777061	-0.0529554
0.775619	-0.0471816
0.767655	-0.0482031
0.696649	-0.0467046
0.266948	0.0150494
0.159229	0.0506783
0.182367	-0.0148091
0.197404	-0.0122254
0.184371	0.143927
0.189771	0.45448
0.246907	0.450781
0.160135	0.416223
0.144427	0.0578101
0.138483	-0.00903603
0.180335	0.439604
0.215672	0.446437
0.184318	0.387482
0.1663	-0.1243
0.137315	0.0465982
0.191022	0.466933
0.222713	0.481086
0.313383	0.449644
-0.0824962	-0.0245171
-0.203057	-0.106266
-0.219857	-0.0274908
-0.26534	-0.0360761
-0.274328	-0.0360014
-0.280557	-0.0767688
-0.164496	-0.0749008
0.306702	0.270131
0.374665	0.408676
0.337162	0.388843
