0.341926	0.339525
0.329073	0.318025
0.233165	0.350268
0.230276	0.38592
0.249447	0.407183
0.266945	0.39138
0.274243	0.38553
0.277912	0.377043
0.290514	0.25612
0.114729	0.0125246
0.129721	-0.0597596
0.139588	-0.0369533
0.143705	-0.0455928
0.148112	-0.0414862
0.154351	0.230622
0.189718	0.455565
0.190976	0.490483
0.176184	0.0603108
0.160554	0.12438
0.199793	0.466199
0.210666	0.466617
0.163434	0.232559
0.135364	-0.106232
0.144881	0.502971
0.198563	0.4735
0.236248	0.451122
-0.0220985	0.0190194
-0.316495	-0.0758721
-0.241374	-0.0734807
-0.258743	-0.0798262
-0.265114	-0.0802952
-0.227039	-0.0425852
-0.323385	-0.0624533
-0.0206207	-0.0116711
0.248889	-0.00708076
0.240675	-0.00249876
0.230005	-0.0142285
0.222167	-0.019332
0.217233	-0.0140973
0.211358	0.274626
0.237129	0.454975
0.238151	0.457955
0.192107	0.355208
0.166943	-0.159713
0.168026	0.293746
0.201112	0.428503
0.185473	0.416987
0.181882	0.0612041
0.164114	-0.148365
0.18032	0.394984
0.254402	0.439364
0.286078	0.46777
0.120346	0.115995
-0.328608	-0.0725819
-0.191554	-0.0484639
-0.248512	0.0227828
-0.247326	-0.00412367
-0.275656	-0.0158578
-0.313867	-0.0275902
-0.0605746	-0.0120181
0.222672	0.00491464
0.234448	0.0064262
0.226497	0.00102626
0.219614	-0.00227328
0.214237	-0.00281847
0.211934	0.107368
0.207495	0.424504
0.243864	0.436127
0.203037	0.412858
0.177945	-0.0410235
0.140817	0.0778172
0.188261	0.398473
0.206923	0.440972
0.182311	0.333574
0.187941	-0.210525
0.150712	0.282799
0.115973	0.452481
0.100119	0.396045
0.461636	-0.020022
0.77058	0.0158377
0.774966	0.0232402
0.771212	0.0165099
0.778786	0.00178068
0.787451	-0.00479923
0.77935	-0.0110962
0.742075	-0.00975975
0.439844	-0.0193052
0.135527	-0.0301672
0.157091	-0.0365491
0.175881	-0.0316399
0.184086	-0.0169931
0.178533	0.305371
0.204991	0.461476
0.219252	0.440359
0.17979	0.373456
0.152903	-0.157838
0.150468	0.293425
0.164345	0.466461
0.161977	0.464073
0.145636	0.22008
0.14705	-0.189091
0.144788	0.338557
0.165221	0.461192
0.114266	0.394382
0.25744	0.00632254
0.769502	-0.018606
0.808128	0.0242957
0.802516	0.0195048
0.795827	0.0157441
0.796539	0.00335483
0.715818	0.000163624
0.397943	0.228029
0.350076	0.366405
0.353663	0.351709
0.346227	0.337357
0.304546	0.260772
0.241824	0.338026
0.266142	0.395425
0.277721	0.38108
0.280011	0.379903
0.258343	0.31824
0.12941	-0.0875275
