0.321704	0.314914
0.408396	0.348396
0.335836	0.279469
0.271403	0.370257
0.2706	0.366342
0.280982	0.363559
0.286788	0.36372
0.293743	0.37732
0.266156	0.318588
0.176304	0.031174
0.178296	-0.0638646
0.182431	-0.0637012
0.184332	-0.0710419
0.181899	-0.0706202
0.178788	0.232086
0.242787	0.48861
0.265901	0.415247
0.172303	0.235487
0.150415	-0.144907
0.187005	0.416111
0.196063	0.119374
0.212749	0.427569
0.1783	-0.194443
0.148687	0.21724
0.262189	0.498882
0.320261	0.459278
0.316935	0.41995
-0.23615	-0.0194215
-0.275317	-0.0294504
-0.295264	-0.010029
-0.292627	-0.0128865
-0.292698	-0.0149209
-0.239399	-0.0425637
-0.120906	-0.00785707
0.218163	0.00117273
0.231249	-0.00898674
0.22776	-0.0135835
0.225084	-0.0222408
0.222499	-0.0245095
0.206078	0.111673
0.228763	0.439655
0.268779	0.471477
0.233291	0.437532
0.213261	-0.0825577
0.18163	0.152017
0.253305	0.482154
0.28219	0.432176
0.227062	0.418048
0.213719	-0.21237
0.176258	0.162048
0.257739	0.485371
0.305605	0.4461
0.32432	0.424081
-0.0771736	0.00344533
-0.304096	-0.0501578
-0.303581	-0.0284216
-0.299952	-0.0225549
-0.301236	-0.0319649
-0.291372	-0.0553111
-0.257782	-0.050312
-0.0881989	0.0148816
0.21987	0.0330032
0.220857	0.0325295
0.220883	0.0099536
0.218289	-0.00631091
0.217748	0.0103836
0.218079	0.342569
0.244558	0.483861
0.268448	0.450699
0.203537	0.220861
0.195534	-0.184727
0.201862	0.401343
0.252856	0.48882
0.241294	0.451964
0.207261	-0.272367
0.145259	0.0466279
0.210018	0.467909
0.22557	0.449311
0.0954358	0.322379
0.659785	-0.0205131
0.823444	-0.0174828
0.822081	-0.0194722
0.821734	-0.00927165
0.813353	-0.00577658
0.814473	-0.00201135
0.80636	-0.003426
0.667074	0.00241328
0.207152	0.0309544
0.166875	-0.0010018
0.173642	-0.00899507
0.181256	-0.0171991
0.180462	0.0239811
0.207065	0.40521
0.263691	0.467663
0.243658	0.437248
0.146887	0.205937
0.150698	-0.141145
0.197869	0.41946
0.270485	0.476386
0.249092	0.400176
0.170501	-0.0732025
0.143278	0.00145537
0.213792	0.540235
0.302428	0.469806
0.29596	0.339714
-0.248226	-0.06712
-0.218488	-0.0264807
-0.210646	-0.0305678
-0.210786	-0.0166413
-0.231299	-0.0130729
-0.236764	-0.0428786
0.122534	-0.0209006
0.235034	-0.0371016
0.341122	0.161999
0.413519	0.399562
0.361854	0.269921
0.27318	0.340028
0.318635	0.370244
0.309181	0.391987
0.310337	0.386408
0.377172	0.262164
0.36073	-0.515409
