0.224789	0.0551741
0.227168	0.053937
0.232203	0.0763107
0.235823	0.413051
0.296505	0.486365
0.28014	0.473975
0.218459	0.448265
0.204282	-0.0846121
0.197924	0.19112
0.236793	0.516159
0.266562	0.467155
0.23759	0.515412
0.215093	-0.117663
0.181943	0.0227181
0.204778	0.499679
0.211441	0.571425
0.164317	0.452149
0.571229	0.0280149
0.823871	0.0128787
0.828115	0.0217794
0.827268	0.0208298
0.826062	0.0247067
0.822245	0.016944
0.630965	-0.0158419
0.20777	0.0460082
0.144814	0.0484544
0.157218	0.0455786
0.171542	0.0426534
0.200711	0.368482
0.233057	0.56049
0.24862	0.485074
0.204793	0.446346
0.18939	-0.164861
0.187492	0.176935
0.224453	0.525016
0.255771	0.498766
0.189884	0.31124
0.215523	-0.250443
0.187625	0.384862
0.155733	0.556483
0.150436	0.49158
0.355412	-0.0142052
0.792863	-0.0175711
0.817765	0.00650421
0.808541	0.00259474
0.795136	-0.00751757
0.548081	0.119586
0.33379	0.440856
0.34155	0.313138
0.238295	0.354993
0.243237	0.375475
0.275417	0.377256
0.292756	0.369051
0.299097	0.363803
0.307726	0.37545
0.21546	0.28313
0.147432	0.0383142
0.15888	-0.012862
0.183135	-0.0178489
0.184029	0.0392362
0.190172	0.376985
0.281109	0.512968
0.246106	0.463543
0.195506	0.44125
0.181732	-0.216331
0.159701	0.201809
0.233423	0.466659
0.252577	0.459754
0.17882	0.239779
0.180228	-0.199204
0.202309	0.429486
0.262833	0.475643
0.276193	0.475646
0.206031	0.168639
-0.281134	0.00427166
-0.313617	-0.0140659
-0.329923	-0.00959971
-0.326856	-0.00820221
-0.323281	-0.00451014
-0.296367	0.00453338
-0.0496585	0.0693728
0.23714	0.0538541
0.250765	0.0433273
0.24097	0.0385829
0.210356	0.106875
0.212914	0.439173
0.267749	0.462532
0.267053	0.490993
0.261222	0.463078
0.196134	0.0713874
0.169417	-0.0918278
0.190294	0.408164
0.249484	0.475363
0.226847	0.449837
0.191535	0.0352808
0.175176	-0.0979154
0.184003	0.451163
0.182633	0.463993
0.116747	0.349972
0.523307	0.0123039
0.779721	0.00564768
0.799897	0.00999277
0.800803	0.00938472
0.800753	0.0103645
0.791159	0.00842919
0.680444	-0.0160627
0.251794	0.0317915
0.154963	0.014926
0.177355	0.00595659
0.187909	0.00346583
0.187964	0.000927049
0.181084	0.118352
0.206499	0.493085
0.243292	0.498881
0.182546	0.45704
0.179809	-0.127662
0.175706	0.0163193
0.182158	0.439352
0.218696	0.434624
0.198964	0.412138
0.193616	-0.279268
0.161377	0.191829
0.208919	0.446878
0.20307	0.411747
0.111287	0.261638
0.65062	-0.00119142
0.821504	-0.00828768
0.827289	-0.00549496
0.824374	-0.00560408
0.826153	-0.00207282
0.799256	-0.0109441
0.554324	0.0220496
0.228611	0.0338288
0.217266	0.0856552
